TRINITY_DN74730_c3_g1_i1	TRINITY_DN74730_c3_g1
TRINITY_DN74730_c3_g2_i4	TRINITY_DN74730_c3_g2
TRINITY_DN74730_c3_g2_i5	TRINITY_DN74730_c3_g2
TRINITY_DN74730_c3_g2_i6	TRINITY_DN74730_c3_g2
TRINITY_DN74730_c3_g2_i8	TRINITY_DN74730_c3_g2
TRINITY_DN74799_c5_g1_i1	TRINITY_DN74799_c5_g1
TRINITY_DN74799_c5_g2_i1	TRINITY_DN74799_c5_g2
TRINITY_DN74799_c11_g7_i1	TRINITY_DN74799_c11_g7
TRINITY_DN74799_c11_g14_i1	TRINITY_DN74799_c11_g14
TRINITY_DN74799_c14_g1_i1	TRINITY_DN74799_c14_g1
TRINITY_DN74753_c3_g6_i1	TRINITY_DN74753_c3_g6
TRINITY_DN74753_c3_g6_i2	TRINITY_DN74753_c3_g6
TRINITY_DN74753_c3_g6_i3	TRINITY_DN74753_c3_g6
TRINITY_DN74753_c3_g6_i4	TRINITY_DN74753_c3_g6
TRINITY_DN74753_c3_g6_i5	TRINITY_DN74753_c3_g6
TRINITY_DN74753_c3_g6_i6	TRINITY_DN74753_c3_g6
TRINITY_DN74753_c3_g6_i7	TRINITY_DN74753_c3_g6
TRINITY_DN74753_c3_g6_i9	TRINITY_DN74753_c3_g6
TRINITY_DN74753_c3_g6_i10	TRINITY_DN74753_c3_g6
TRINITY_DN32005_c0_g1_i1	TRINITY_DN32005_c0_g1
TRINITY_DN48404_c0_g2_i1	TRINITY_DN48404_c0_g2
TRINITY_DN48483_c0_g1_i1	TRINITY_DN48483_c0_g1
TRINITY_DN48462_c0_g1_i1	TRINITY_DN48462_c0_g1
TRINITY_DN48412_c1_g1_i1	TRINITY_DN48412_c1_g1
TRINITY_DN9348_c0_g1_i1	TRINITY_DN9348_c0_g1
TRINITY_DN9324_c1_g1_i1	TRINITY_DN9324_c1_g1
TRINITY_DN65673_c0_g1_i1	TRINITY_DN65673_c0_g1
TRINITY_DN65696_c1_g2_i1	TRINITY_DN65696_c1_g2
TRINITY_DN65681_c0_g1_i1	TRINITY_DN65681_c0_g1
TRINITY_DN65695_c0_g1_i1	TRINITY_DN65695_c0_g1
TRINITY_DN65642_c1_g1_i1	TRINITY_DN65642_c1_g1
TRINITY_DN65642_c1_g1_i2	TRINITY_DN65642_c1_g1
TRINITY_DN65642_c2_g1_i1	TRINITY_DN65642_c2_g1
TRINITY_DN65642_c2_g2_i1	TRINITY_DN65642_c2_g2
TRINITY_DN65642_c2_g2_i2	TRINITY_DN65642_c2_g2
TRINITY_DN65626_c2_g1_i1	TRINITY_DN65626_c2_g1
TRINITY_DN65626_c2_g1_i2	TRINITY_DN65626_c2_g1
TRINITY_DN65623_c0_g1_i1	TRINITY_DN65623_c0_g1
TRINITY_DN65684_c0_g2_i1	TRINITY_DN65684_c0_g2
TRINITY_DN65684_c2_g2_i2	TRINITY_DN65684_c2_g2
TRINITY_DN65684_c3_g1_i1	TRINITY_DN65684_c3_g1
TRINITY_DN65684_c3_g1_i2	TRINITY_DN65684_c3_g1
TRINITY_DN65684_c4_g1_i1	TRINITY_DN65684_c4_g1
TRINITY_DN65638_c0_g1_i1	TRINITY_DN65638_c0_g1
TRINITY_DN65613_c2_g1_i1	TRINITY_DN65613_c2_g1
TRINITY_DN65613_c2_g1_i2	TRINITY_DN65613_c2_g1
TRINITY_DN65613_c2_g1_i3	TRINITY_DN65613_c2_g1
TRINITY_DN65613_c2_g1_i4	TRINITY_DN65613_c2_g1
TRINITY_DN65613_c2_g1_i5	TRINITY_DN65613_c2_g1
TRINITY_DN65613_c2_g1_i6	TRINITY_DN65613_c2_g1
TRINITY_DN65668_c2_g1_i1	TRINITY_DN65668_c2_g1
TRINITY_DN65668_c2_g2_i1	TRINITY_DN65668_c2_g2
TRINITY_DN65668_c3_g1_i1	TRINITY_DN65668_c3_g1
TRINITY_DN65628_c0_g1_i1	TRINITY_DN65628_c0_g1
TRINITY_DN65651_c0_g1_i1	TRINITY_DN65651_c0_g1
TRINITY_DN65639_c0_g1_i1	TRINITY_DN65639_c0_g1
TRINITY_DN65686_c1_g1_i1	TRINITY_DN65686_c1_g1
TRINITY_DN65686_c1_g1_i2	TRINITY_DN65686_c1_g1
TRINITY_DN65686_c1_g1_i3	TRINITY_DN65686_c1_g1
TRINITY_DN65686_c1_g1_i4	TRINITY_DN65686_c1_g1
TRINITY_DN65686_c1_g1_i5	TRINITY_DN65686_c1_g1
TRINITY_DN65676_c0_g1_i1	TRINITY_DN65676_c0_g1
TRINITY_DN65676_c0_g2_i1	TRINITY_DN65676_c0_g2
TRINITY_DN65676_c1_g1_i1	TRINITY_DN65676_c1_g1
TRINITY_DN65676_c1_g2_i1	TRINITY_DN65676_c1_g2
TRINITY_DN65625_c0_g1_i1	TRINITY_DN65625_c0_g1
TRINITY_DN65625_c0_g2_i1	TRINITY_DN65625_c0_g2
TRINITY_DN65625_c1_g1_i1	TRINITY_DN65625_c1_g1
TRINITY_DN65685_c1_g1_i1	TRINITY_DN65685_c1_g1
TRINITY_DN65685_c1_g2_i1	TRINITY_DN65685_c1_g2
TRINITY_DN65618_c0_g2_i1	TRINITY_DN65618_c0_g2
TRINITY_DN65618_c0_g2_i2	TRINITY_DN65618_c0_g2
TRINITY_DN65618_c0_g2_i3	TRINITY_DN65618_c0_g2
TRINITY_DN65612_c0_g1_i1	TRINITY_DN65612_c0_g1
TRINITY_DN65619_c0_g1_i1	TRINITY_DN65619_c0_g1
TRINITY_DN65669_c0_g1_i1	TRINITY_DN65669_c0_g1
TRINITY_DN65669_c0_g2_i1	TRINITY_DN65669_c0_g2
